Unique Merchant SKU	Product Name	Product URL	Image URL	Current Price	Stock Availability	Condition	EAN	UPC	ISBN	MPN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Manufacturer	Product Description	Product Type	Category	Category ID	Parent SKU	Parent Name	Top Seller Rank	Estimated Ship Date	Gender	Color	Material	Size	Size Unit of Measure	Age Range	Cell Phone Plan Type	Cell Phone Service Provider	Stock Description	Product Launch Date	Product Bullet Point 1	Product Bullet Point 2	Product Bullet Point 3	Product Bullet Point 4	Product Bullet Point 5	Alternative Image URL 1	Alternative Image URL 2	Alternative Image URL 3	Alternative Image URL 4	Alternative Image URL 5	Mobile URL	Related Products	Merchandising Type	Product Weight	Zip Code	Shipping Weight	Weight Unit of Measure	Format	Unit Price	Bundle	Software Platform	Watch Display Type	ProductBid	Text1	Text2	Text3	Numeric1	Numeric2	Numeric3	Money1	Money2	Money3	Currency	Shipping Region	Labels	Promotion
7104077	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104077&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-24-2026%2Fproduction%2F7104077%3Futm_term%3Dproduction-7104077&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104031	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104031&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-24-2026%2Fproduction%2F7104031%3Futm_term%3Dproduction-7104031&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104053	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104053&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-13-2026%2Fproduction%2F7104053%3Futm_term%3Dproduction-7104053&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104055	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104055&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-14-2026%2Fproduction%2F7104055%3Futm_term%3Dproduction-7104055&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104057	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104057&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-15-2026%2Fproduction%2F7104057%3Futm_term%3Dproduction-7104057&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104045	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104045&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-6-2026%2Fproduction%2F7104045%3Futm_term%3Dproduction-7104045&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104017	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104017&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-11-2026%2Fproduction%2F7104017%3Futm_term%3Dproduction-7104017&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104063	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104063&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-2-2026%2Fproduction%2F7104063%3Futm_term%3Dproduction-7104063&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104087	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104087&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-13-2026%2Fproduction%2F7104087%3Futm_term%3Dproduction-7104087&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104007	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104007&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-3-2026%2Fproduction%2F7104007%3Futm_term%3Dproduction-7104007&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7103999	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7103999&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-9-26-2026%2Fproduction%2F7103999%3Futm_term%3Dproduction-7103999&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104081	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104081&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-31-2026%2Fproduction%2F7104081%3Futm_term%3Dproduction-7104081&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104005	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104005&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-2-2026%2Fproduction%2F7104005%3Futm_term%3Dproduction-7104005&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104001	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104001&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-9-27-2026%2Fproduction%2F7104001%3Futm_term%3Dproduction-7104001&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7103997	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7103997&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-9-25-2026%2Fproduction%2F7103997%3Futm_term%3Dproduction-7103997&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104075	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104075&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-23-2026%2Fproduction%2F7104075%3Futm_term%3Dproduction-7104075&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104029	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104029&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-23-2026%2Fproduction%2F7104029%3Futm_term%3Dproduction-7104029&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104049	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104049&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-8-2026%2Fproduction%2F7104049%3Futm_term%3Dproduction-7104049&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104021	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104021&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-16-2026%2Fproduction%2F7104021%3Futm_term%3Dproduction-7104021&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104079	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104079&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-30-2026%2Fproduction%2F7104079%3Futm_term%3Dproduction-7104079&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104059	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104059&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-9-25-2026%2Fproduction%2F7104059%3Futm_term%3Dproduction-7104059&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104073	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104073&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-17-2026%2Fproduction%2F7104073%3Futm_term%3Dproduction-7104073&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104015	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104015&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-10-2026%2Fproduction%2F7104015%3Futm_term%3Dproduction-7104015&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104069	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104069&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-10-2026%2Fproduction%2F7104069%3Futm_term%3Dproduction-7104069&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104067	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104067&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-9-2026%2Fproduction%2F7104067%3Futm_term%3Dproduction-7104067&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104047	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104047&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-7-2026%2Fproduction%2F7104047%3Futm_term%3Dproduction-7104047&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104041	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104041&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-11-1-2026%2Fproduction%2F7104041%3Futm_term%3Dproduction-7104041&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104071	Can Cans Hitchcock Hotel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104071&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-hitchcock-hotel-tickets-portland-paris-theatre---portland-10-16-2026%2Fproduction%2F7104071%3Futm_term%3Dproduction-7104071&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104136	Can Cans Twas the Night Before Nutcracker	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104136&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-twas-the-night-before-nutcracker-tickets-portland-paris-theatre---portland-12-27-2026%2Fproduction%2F7104136%3Futm_term%3Dproduction-7104136&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104118	Can Cans Twas the Night Before Nutcracker	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104118&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-twas-the-night-before-nutcracker-tickets-portland-paris-theatre---portland-12-11-2026%2Fproduction%2F7104118%3Futm_term%3Dproduction-7104118&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7181911	Can Cans Twas the Night Before Nutcracker	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7181911&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-twas-the-night-before-nutcracker-tickets-portland-paris-theatre---portland-12-31-2026%2Fproduction%2F7181911%3Futm_term%3Dproduction-7181911&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		88.00	86.00	86.00	USD			
7104114	Can Cans Twas the Night Before Nutcracker	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104114&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-twas-the-night-before-nutcracker-tickets-portland-paris-theatre---portland-12-6-2026%2Fproduction%2F7104114%3Futm_term%3Dproduction-7104114&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
7104148	Can Cans Twas the Night Before Nutcracker	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7104148&u=https%3A%2F%2Fwww.vividseats.com%2Fcan-cans-twas-the-night-before-nutcracker-tickets-portland-paris-theatre---portland-11-27-2026%2Fproduction%2F7104148%3Futm_term%3Dproduction-7104148&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/62-arts-theater/arts-theater-tickets-1.jpg	86.00														Theater																																							Can Can's Paris Theatre	Portland	6 SW 3rd Ave, Portland, OR 97204	63.74	74.52		86.00	86.00	86.00	USD			
